ID,NAME,Host_ID,Host_identity_verified,Host_name,Neighbourhood_group,Neighbourhood,Latitude,Longditude,Country,Country_Code,instant_bookable,Cancellation_policy,Room_Type,Construction_year,Price,Service_fee,Minimum_nights,Number_of_reviews,Last_review,Reviews_per_month,Review_rate_number,Calculated_host_listings_count,Availability_365,House_rules,License
3854518,Great place near Flushing Meadow,22987148095,unconfirmed,Claudiu,Queens,Forest Hills,40.73538,-73.853,United States,US,TRUE,moderate,Private room,2009,481,96,1,2,10/22/2014,0.03,5,1,34,You are more then welcome to explore the area the rules are just to enter quietly if you come back very late keys will be issue but returned at end of each stay.,
4100844,1 BDR APARTMENT  7 MINS FROM JFK 5 STAR RATED,10792520409,verified,Jennifer And Basil,Queens,Springfield Gardens,40.67425,-73.75796,United States,US,FALSE,moderate,Entire home/apt,2022,481,96,1,279,6/16/2019,5.02,5,1,297,,
1477419,Your Own 2 Br Apt Bedford and Grand,98053399694,unconfirmed,Montgomery,Brooklyn,Williamsburg,40.71532,-73.96064,United States,US,TRUE,moderate,Entire home/apt,2009,483,97,3,236,6/18/2019,2.74,,2,0,No smoking allowed in the house.  No pets.  No loud music or partying allowed at night.  Please respect the property as you would your own house.,
7118059,14th St 1BR,17463878950,verified,Alex,Manhattan,Chelsea,40.74068,-74.00279,United States,US,FALSE,flexible,Entire home/apt,2008,483,97,1,1,9/30/2015,0.02,4,1,383,"Please remember that this house is located in the middle floor of a triple decker. We all have our fair share of get together/small parties but we expect that you will be respectful of the space and of our neighbors. If you are visiting friends in Boston and want to invite a few people over, that is fine, however please do not throw any big parties. Also, please do not smoke inside the house. ",
5919568,Two Story Room With Reclaimed Bed,20921785913,unconfirmed,Laramie,Brooklyn,Bushwick,40.6904,-73.91538,United States,US,FALSE,flexible,Private room,2017,484,97,6,31,5/25/2019,0.63,5,8,57,,
2897382,Great location in the East Village,3271482229,unconfirmed,Steve,Manhattan,East Village,40.72829,-73.98907,United States,US,TRUE,moderate,Private room,2004,484,97,13,42,5/25/2019,0.62,2,1,307,,
3085716,Modern Style private room in queens,72294710076,verified,Sufia,Queens,Jamaica,40.7095,-73.78828,United States,US,FALSE,strict,Private room,2012,484,97,2,13,7/14/2018,0.22,5,1,54,"You're welcome to use our kitchen, we just ask that you clean up when you're done. There is no smoking, including on the porch.  If you use our frying pans, please use only wood or silicone utensils on them and clean only with the soft side of the sponge.  Please be careful when coming and going not to let the cat out. She can get very curious when the door's open.",
4012476,Gramercy One Bedroom w Two Beds,64390239157,unconfirmed,Matt,Manhattan,Gramercy,40.73845,-73.98373,United States,US,FALSE,flexible,Entire home/apt,2007,485,97,7,10,6/29/2018,0.17,2,1,369,"Please no pets or smoking. The neighbors are a little on the older side, so quiet and discretion would be appreciated.",
4476960,"Hamilton Hts Beauty, Manhattan 1 BR",58185369523,unconfirmed,Kumar,Manhattan,Harlem,40.82863,-73.94358,United States,US,FALSE,moderate,Entire home/apt,2019,486,97,1,242,6/30/2019,4.4,3,2,25,"I expect guest to respect that this is my personal home, I live here, and to fully respect the space and my belongings as you would your own.  This is not a hotel and the space does not feel like a hotel or rental that other guests are constantly moving in and out of. Please do not light candles in the house or anything that would be a fire hazard.  Please clean up after yourself.  No smoking in the house No pets please Please be respectful of my belongings and do not move anything around. When using the firepit, please use caution. If plants look like they could use a little water, feel free to give them a little!",
7251715,"Large private room in BK,.5 bath",95344743126,unconfirmed,Mungyu,Brooklyn,Bedford-Stuyvesant,40.6945,-73.93113,United States,US,TRUE,strict,Private room,2004,487,97,4,34,12/24/2018,0.75,5,2,154,"- Please bring your own daily essentials, I provide nothing as of now. - Please don't bring any friends over unless they are confirmed guests. - Please keep quiet after midnight. - When booking for a weekend, please book on a Friday and for at least 3 nights, as I will not be around on Saturdays and Sundays to accept bookings. - If neighbors asks, just tell them you're here to visit a friend. Don't tell then your guests from AirBNB. - Please let me know exactly what time you will get to my house, or at least an hour ahead. I am not always at home so I will have to go hand keys to you and I will only have limited time. Thanks!",
7511296,Room available in Midtown West NYC,33684986434,unconfirmed,Ye,Manhattan,Midtown,40.7662,-73.98321,United States,US,FALSE,moderate,Private room,2005,487,97,3,1,4/24/2016,0.03,4,1,416,"Guests must be quiet and clean adults,all the other apartments in the building are leased long term to working professionals. No students. The welcome/ check-in letter will be forwarded to you several days before your check in date.",
5198264,Cozy & clean private bedroom&bath-LGBTQIA welcome!,39214628136,verified,S,Queens,Forest Hills,40.71811,-73.83368,United States,US,TRUE,flexible,Private room,2019,487,97,4,138,6/18/2019,2.69,3,1,342,,
5778179,"Beautiful, Comfortable Park Slope Home",97693711270,verified,Francesca,Brooklyn,South Slope,40.66561,-73.98843,United States,US,TRUE,flexible,Entire home/apt,2003,488,98,3,1,7/27/2015,0.02,5,1,64,"This apartment is located in a beautiful brownstone in Boston's Back Bay. Quiet hours are between 10pm and 8am. Garbage is collected by the city twice a week, (details of collection days and times are provided in the unit). Maximum occupancy for this unit is 3 persons. No personal items may be left in common hallways. 100% smoke free and no pets allowed.",
5451769,Comfy Space in Williamsburg!,52950392413,unconfirmed,Betsy,Brooklyn,Williamsburg,40.70431,-73.94528,United States,US,FALSE,moderate,Shared room,2016,488,98,2,45,6/17/2019,0.9,5,1,259,Shoes off apartment (slippers available to guests)  No smoking of any substance on the property  No parties Respectful  Friendly  Quiet  Leave things as they were found upon check-out,
1490674,Harlem on the Range,26743726959,unconfirmed,Hunt,Manhattan,Harlem,40.8076,-73.94433,United States,US,FALSE,strict,Entire home/apt,2017,488,98,30,25,3/31/2019,0.28,5,1,311,"Starting mid-November, I am looking for a longer-term guest (2+ months); someone who is responsible and employed outside of the home. A sublease agreement will need to be signed for any stay longer than one month.",
8174056,NYC Midtown West  2-BR Apt near Theater District!,39298121627,unconfirmed,Kara,Manhattan,Midtown,40.76704,-73.98153,United States,US,TRUE,strict,Entire home/apt,2016,488,98,30,1,1/20/2016,0.02,5,121,43,For your privacy host will not greet you unless you want to meet host. The apartment is separated in two by a long hallway and black room divider. Guest are NOT  allowed to go past the black room divider. 1) Upon arrival ring door bell and someone will buzz to unlock and let you into the apartment building.  2) Walk into the apartment.  3) Directly ahead will be your room. The light switch is in the room on the right of the room door . Also above light switch is the heat thermometer for the room and a air conditioner in the window. 4) Keep room door closed. 5) Pick up the keys that are in the Lotus leaf bowl on top of the desk next to the lamp. 6) keys to the lobby door (large key) apartment door (medium key) and room (small key) 7) The bathroom is directly on the left of the room. 8) Keep bathroom door closed when your occupied in there. 9) The microwave and refrigerator are in the closet. 10) Toiletries are in the closet and are for your use. 11) Cold water bottles in the refrigerato,
5456740,Columbia University in Manhattan,30150118850,unconfirmed,Yi,Manhattan,Upper West Side,40.80301,-73.96644,United States,US,FALSE,strict,Private room,2018,488,98,4,2,6/28/2015,0.04,3,1,7,,
2508010,Jupiter Suites- Rm #2- (JFK),24212486242,verified,Enyinne,Queens,St. Albans,40.68872,-73.77373,United States,US,FALSE,moderate,Private room,2022,488,98,1,14,10/22/2016,0.19,4,5,235,"Smoking allowed outside, on grounds, pets under 10 lb sitting available additional charge and events possibly  pre aproved by owners,",
3940677,Cozy yet spacious apt in Brooklyn,94226513489,unconfirmed,Geeta,Brooklyn,Bedford-Stuyvesant,40.68056,-73.9151,United States,US,TRUE,flexible,Entire home/apt,2019,489,98,10,16,5/27/2018,0.29,3,1,32,"No smoking anywhere on the property is allowed including hallway, back porch, and driveway. Please take your shoes once you enter the apartment.",
4906649,Quiet private retreat high above Brooklyn.,42982356643,unconfirmed,Adam,Brooklyn,Williamsburg,40.71759,-73.94388,United States,US,FALSE,strict,Private room,2003,489,98,2,19,6/29/2019,0.61,5,1,84,,
5196055,Spacious UES 1 bedroom apartment,34308489000,verified,Marie,Manhattan,Upper East Side,40.78301,-73.95085,United States,US,FALSE,flexible,Entire home/apt,2008,489,98,1,166,6/23/2019,3.3,5,1,413,#NAME?,
1573519,"Very clean, quiet bedroom available",61946445242,verified,Elaine,Manhattan,Washington Heights,40.83559,-73.94095,United States,US,FALSE,flexible,Private room,2021,489,98,2,13,1/31/2017,0.15,4,1,220,This is the house where I live all year around; please be respectful of the place as if it was yours and leave it as you found it upon arrival.,
4163254,#1 Superhost Special Offer in NYC!,68912220832,unconfirmed,Veronica,Brooklyn,Bedford-Stuyvesant,40.6956,-73.94827,United States,US,FALSE,flexible,Private room,2018,490,98,1,357,6/22/2019,6.19,3,4,342,,
5240239,#1 LARGE STUDIO NEAR CENTRAL PARK!,37979604156,unconfirmed,Nina,Manhattan,Upper East Side,40.77107,-73.95517,United States,US,FALSE,flexible,Entire home/apt,2021,490,98,30,71,6/25/2019,1.42,4,3,115,"Please remember that this is a residential building. The building rules, apartment occupancy restrictions and the year-round tenants must be respected.  Parties, pets and smoking are not allowed under any circumstances and incur significant fees.",
3967187,Beautiful -  Upper West Side,72509161967,unconfirmed,Michael,Manhattan,Upper West Side,40.79254,-73.97531,United States,US,FALSE,flexible,Private room,2019,490,98,1,6,5/19/2015,0.1,1,1,54,"Please, no alcohol on the premises. Also please don't be too loud at night.",
7450543,"Huge TriBeCa Loft, Shared Space 1Br",22066686280,unconfirmed,Dan,Manhattan,Tribeca,40.72024,-74.00866,United States,US,TRUE,flexible,Private room,2019,491,98,1,25,10/20/2017,0.72,2,1,1,"Hello! We look forward to having you. Have a great time! House Rules and Information  Greetings! We like to think of all of our guests as friends and hope that you will treat our apartment as you would treat yours, not as one might treat a hotel room.   There is NO SMOKING allowed in the apartment at any time.  Damages: if you notice any damage when you arrive, please report it to our office so we are aware of it and don’t assume it happened during your stay.  Laundry: there is a European style washer/dryer combo unit in the apartment. The manual is located on the left side wall in the closet. This is a high efficiency energy efficient unit. HE laundry detergent only is to be used. Be advised that wash/dry cycles take a considerable amount of time. Bath: there is a hair dryer in the bathroom for guest use. Linens: When you are done with your towels, please put them in the laundry basket in the bedroom. It would be great if you can take the sheets you have slept on and put them in the b",
6484570,Private Bedroom on Queens Blvd,3438465158,unconfirmed,Maksud,Queens,Rego Park,40.72929,-73.8574,United States,US,FALSE,strict,Private room,2015,491,98,1,32,8/29/2017,0.92,3,1,236,"No smoking or drug use.  No parties.  No guests other than those specified in your booking. No moving of furniture without asking Turn lights off when not in use No food in rooms, food can be stored in kitchen area Front door stays unlocked until 9pm, after ring doorbell or call host (phone number hidden) or (phone number hidden)) Kitchen not for use Check-out time no later than 11am Host's food is off limits only what is serve and put out for breakfast!",
2435659,English Basement Studio Apartment / private entry,82316998683,verified,Stacey & Anthony,Brooklyn,Bedford-Stuyvesant,40.68208,-73.93115,United States,US,FALSE,moderate,Entire home/apt,2010,492,98,3,144,6/23/2019,2.87,1,1,307,"Pets: No pets are allowed in the apartment. There are no exceptions. Smoking: No smoking is allowed in the apartment. There are no exceptions. Parties: Small, quiet gatherings of six to eight people are fine. But large parties in the apartment are strictly off-limits.  Internet: Network name is [provided upon arrival]. Password is [provided upon arrival]. TV: We have cable service through Xfinity. Remote controls are in the TV console. You are free to watch the channels included in our package, but please do not order any movies or shows. Coffee: The coffeepot in the kitchen is a Bunn coffee maker. If you are not familiar with brewing coffee with a Bunn, please read the instructions behind the coffeepot (red pamphlet). If you don’t, you will be sorry because there will probably be coffee all over the counter and floor! Laundry: In the basement there are two washers and two dryers, which you are free to use. Please use the detergent, fabric softener, and dryer sheets in the plastic bin ",
